-18.8847772; 14.1336446; 8.0000000
-19.0756831; 14.1930628; 8.0000000
-19.2662569; 14.2535880; 8.0000000
-19.4564534; 14.3152552; 8.0000000
-19.6462635; 14.3781109; 8.0000000
-19.8356637; 14.4421971; 8.0000000
-20.0246207; 14.5075524; 8.0000000
-20.2131301; 14.5742252; 8.0000000
-20.4011467; 14.6422502; 8.0000000
-20.5886547; 14.7116719; 8.0000000
-20.7756259; 14.7825309; 8.0000000
-20.9620245; 14.8548646; 8.0000000
-21.1478360; 14.9287188; 8.0000000
-21.3330153; 15.0041273; 8.0000000
-21.5175383; 15.0811323; 8.0000000
-21.7013715; 15.1597722; 8.0000000
-21.8844765; 15.2400831; 8.0000000
-22.0668271; 15.3221067; 8.0000000
-22.2483779; 15.4058763; 8.0000000
-22.4290961; 15.4914305; 8.0000000
-22.6089417; 15.5788050; 8.0000000
-22.7878708; 15.6680334; 8.0000000
-22.9658450; 15.7591503; 8.0000000
-23.1428284; 15.8521854; 8.0000000
-23.3187719; 15.9471573; 8.0000000
-23.4936650; 16.0440560; 8.0000000
-23.6675167; 16.1428420; 8.0000000
-23.8402958; 16.2434448; 8.0000000
-24.0120529; 16.3458197; 8.0000000
-24.1827826; 16.4498853; 8.0000000
-24.3525083; 16.5555772; 8.0000000
-24.5212614; 16.6628366; 8.0000000
-24.6890391; 16.7715826; 8.0000000
-24.8558911; 16.8817681; 8.0000000
-25.0218261; 16.9933195; 8.0000000
-25.1868745; 17.1061774; 8.0000000
-25.3510718; 17.2202863; 8.0000000
-25.5144269; 17.3355721; 8.0000000
-25.6769910; 17.4519903; 8.0000000
-25.8387812; 17.5694723; 8.0000000
-25.9998338; 17.6879634; 8.0000000
-26.1601881; 17.8074113; 8.0000000
-26.3198609; 17.9277467; 8.0000000
-26.4789059; 18.0489280; 8.0000000
-26.6373459; 18.1708906; 8.0000000
-26.7952215; 18.2935832; 8.0000000
-26.9525754; 18.4169563; 8.0000000
